filename,label,category
CFQEDchzlJA_000030.mp4,"male speech, man speaking",speech
UPWojLzefmY_000030.mp4,playing accordion,music
KfeVrp53z7g_000038.mp4,playing accordion,music
4sTQvJtsuSg_000050.mp4,dog barking,others
Dk2IGwfyQ9I_000030.mp4,"male speech, man speaking",speech
qLt7hWlPgnw_000330.mp4,"female speech, woman speaking",speech
BOMAzVa5QRk_000030.mp4,thunder,others
0He01mhNC_4_000000.mp4,"male speech, man speaking",speech
e0z62YqLKsU_000070.mp4,"female speech, woman speaking",speech
Y1P9Nkdh5eU_000020.mp4,"child speech, kid speaking",speech
2qW86VaasAU_000030.mp4,"male speech, man speaking",speech
rpb245udmYg_000260.mp4,playing clarinet,music
lMj06pj34s4_000090.mp4,playing accordion,music
iqKZ8YaQA2s_000140.mp4,"child speech, kid speaking",speech
fFn2P7ZRIeM_000480.mp4,playing clarinet,music
ARAVsMo1Wfs_000030.mp4,"male speech, man speaking",speech
rbLik11Vr30_000020.mp4,"child speech, kid speaking",speech
jzbn28F_df4_000540.mp4,playing piano,music
02gYcWjr6m0_000000.mp4,playing accordion,music
pZZ2ZNLRnOM_000030.mp4,thunder,others
g8E9gBfe8B4_000180.mp4,"female speech, woman speaking",speech
pkHPyF4ZGmE_000020.mp4,playing accordion,music
ZySr2JgH-Vk_000140.mp4,playing piano,music
AIVCQDK3cA4_000030.mp4,playing accordion,music
-KnqTnFUoLQ_000030.mp4,"male speech, man speaking",speech
3udWqzZibWY_000030.mp4,"female speech, woman speaking",speech
13v94lbKNz4_000030.mp4,"female speech, woman speaking",speech
K26dJaoUnK4_000044.mp4,playing clarinet,music
m5e7Yn0oTs8_000000.mp4,dog barking,others
kJn7xfOVjNE_000000.mp4,playing piano,music
gpSrXa5kMls_000030.mp4,thunder,others
3EK19URKAhM_000060.mp4,"child speech, kid speaking",speech
TixTFD5KkVo_000030.mp4,playing accordion,music
RvvtHtcHhpI_000030.mp4,playing piano,music
xcv76jswLHQ_000050.mp4,playing piano,music
70nWss-8VEU_000030.mp4,"male speech, man speaking",speech
4w2gqIQaXg0_000030.mp4,"male speech, man speaking",speech
ETU02ii0RoI_000030.mp4,"male speech, man speaking",speech
olCQnmVfH34_000000.mp4,playing clarinet,music
gMbSQoEexGM_000470.mp4,"female speech, woman speaking",speech
9F-X6htGhfc_000010.mp4,thunder,others
3-YKFxga7C0_000000.mp4,playing piano,music
10MRxp2q8R4_000030.mp4,"female speech, woman speaking",speech
qQ_gDQN_Wls_000050.mp4,dog barking,others
DYW9ly75IA4_000130.mp4,playing clarinet,music
5WnOB0zr8lw_000030.mp4,"male speech, man speaking",speech
gnMDpBQ_bDQ_000438.mp4,playing piano,music
n4d80xiq7sU_000040.mp4,playing accordion,music
EacVPtpJuF8_000220.mp4,"child speech, kid speaking",speech
z-YS0dwc8ic_000550.mp4,playing piano,music
sXNyrBT7ocM_000130.mp4,playing accordion,music
1C2V_lUbaH0_000030.mp4,"male speech, man speaking",speech
WHq1UToP6Xw_000080.mp4,playing clarinet,music
Y57lB7S19hQ_000060.mp4,playing piano,music
Yi1v0YlHdX4_000130.mp4,"female speech, woman speaking",speech
zppndT_IcEo_000030.mp4,playing piano,music
b_Zvz_SQs-4_000180.mp4,dog barking,others
PPPq7rbMU7o_000008.mp4,playing accordion,music
wrHAtO2Db_8_000000.mp4,playing accordion,music
inbz7sL_St8_000280.mp4,playing clarinet,music
ptsyaLh_nq0_000010.mp4,playing piano,music
CMXmmp2RmyI_000090.mp4,"child speech, kid speaking",speech
FjpDoRib3-4_000030.mp4,"child speech, kid speaking",speech
vk7mu9nnBbY_000052.mp4,"female speech, woman speaking",speech
4auplyzWz6A_000490.mp4,"female speech, woman speaking",speech
U672NdZwmXU_000300.mp4,"male speech, man speaking",speech
VTsAzPNgrSs_000400.mp4,playing clarinet,music
6E1e7zkTfS4_000030.mp4,"female speech, woman speaking",speech
ua2s75OOGhI_000000.mp4,"child speech, kid speaking",speech
njiFbOIeP4Y_000040.mp4,thunder,others
0E_AOrnZT6Q_000030.mp4,"male speech, man speaking",speech
Dpq8pHLhdV0_000020.mp4,"female speech, woman speaking",speech
ej9bFm_MUNA_000250.mp4,"child speech, kid speaking",speech
u1VU31k7UKQ_000020.mp4,playing accordion,music
iT60_xVKdg8_000158.mp4,dog barking,others
L6twa2XS6ag_000330.mp4,"male speech, man speaking",speech
wUd00HlWM7k_000000.mp4,playing clarinet,music
1pm82JaM4v0_000020.mp4,playing piano,music
31zqGonKYR0_000009.mp4,dog barking,others
ALCRVoJlqBw_000030.mp4,playing clarinet,music
B0WvF2RhHUQ_000260.mp4,playing clarinet,music
TnHbKS8Dh_w_000010.mp4,"child speech, kid speaking",speech
ktYQxRt9qDc_000250.mp4,thunder,others
kXG9wvIPhZ0_000080.mp4,playing piano,music
kmx9ZqitSzA_000415.mp4,playing clarinet,music
dzB_o6VhtK4_000000.mp4,playing accordion,music
lisFXzPYR4E_000093.mp4,playing accordion,music
2hKC_gyijcw_000010.mp4,dog barking,others
m1yNB4Z_dAA_000030.mp4,thunder,others
SzOsH4E-j2Q_000090.mp4,"child speech, kid speaking",speech
5HEXLybrx74_000030.mp4,"male speech, man speaking",speech
TJlpS4vhKP0_000174.mp4,"female speech, woman speaking",speech
jLfVXBRIsA8_000865.mp4,"female speech, woman speaking",speech
DiTZL2G184s_000030.mp4,"male speech, man speaking",speech
v9jKsz4oIkI_000240.mp4,playing piano,music
donkH2x20no_000050.mp4,playing accordion,music
GJ3tiHoGg1E_000030.mp4,"female speech, woman speaking",speech
75ga2serFYE_000020.mp4,dog barking,others
CnJ7JRPVS0M_000030.mp4,"female speech, woman speaking",speech
6hB1E-ge0UU_000250.mp4,playing accordion,music
uB9qnFTBNhA_000010.mp4,playing piano,music
j1d9XSqzyA0_000120.mp4,playing accordion,music
SPBgSTN8LXo_000060.mp4,"female speech, woman speaking",speech
H0o1tJY1yr4_000080.mp4,playing accordion,music
CcRo5lYPyuU_000030.mp4,"male speech, man speaking",speech
RTQrEpoyKpc_000020.mp4,"child speech, kid speaking",speech
OKKViQl0fSc_000230.mp4,"child speech, kid speaking",speech
HxQkoR-dhTw_000200.mp4,"child speech, kid speaking",speech
KzK6d6Qpu_o_000010.mp4,dog barking,others
cBcngftfYg4_000270.mp4,"female speech, woman speaking",speech
yKUDql57gEs_000011.mp4,playing clarinet,music
R6RcbaKOmCw_000030.mp4,playing accordion,music
ZzMvxTCoARY_000370.mp4,playing accordion,music
_sV9vC6iS1U_000010.mp4,dog barking,others
9FIdrP7ej3U_000030.mp4,"male speech, man speaking",speech
kb5udn-kHg0_000200.mp4,playing piano,music
CuP2greJnz4_000030.mp4,"male speech, man speaking",speech
b90VHYkGsZk_000120.mp4,playing piano,music
YL4DpFVNgNw_000090.mp4,playing accordion,music
tarqlNXm9fo_000026.mp4,playing clarinet,music
MMFjRD-RUdU_000160.mp4,playing piano,music
mNIXRXikYDc_000026.mp4,"female speech, woman speaking",speech
10nfmb-jLPk_000026.mp4,playing accordion,music
hcR4BiG8sZs_000150.mp4,playing clarinet,music
CW1kKoIhZxs_000090.mp4,playing clarinet,music
-lZXdiEghz0_000030.mp4,"female speech, woman speaking",speech
cDXeRW1NxD4_000040.mp4,"child speech, kid speaking",speech
-luxLCoCpag_000030.mp4,"male speech, man speaking",speech
iYSClo5N_fE_000380.mp4,playing clarinet,music
RY_R3ni1kVo_000030.mp4,thunder,others
oQ26s0w4Xvw_000030.mp4,playing accordion,music
Pg0dzAGvGoo_000130.mp4,playing piano,music
McyzwLkySCM_000040.mp4,dog barking,others
m2Sud3hL3Bg_000030.mp4,playing accordion,music
l_AyUnTK0ZI_000030.mp4,playing accordion,music
-lETtaOHuJQ_000030.mp4,playing clarinet,music
xz3x_sJsjxw_000030.mp4,playing accordion,music
CpCidDMlXxc_000030.mp4,"male speech, man speaking",speech
0bQdRu0RzOE_000030.mp4,"female speech, woman speaking",speech
NpH1HPuXU8k_000007.mp4,playing clarinet,music
XyxSWAugWs8_000130.mp4,playing piano,music
-XyyXV_Urss_000003.mp4,playing clarinet,music
z6r_Kxy36Io_000030.mp4,playing piano,music
0NOfMOlyvlM_000030.mp4,"female speech, woman speaking",speech
hmOUVl7dZDo_000066.mp4,dog barking,others
3PJ0AKcOe-I_000030.mp4,"female speech, woman speaking",speech
QK2gdIyV9J8_000045.mp4,"female speech, woman speaking",speech
tNs0UEeImVk_000000.mp4,playing accordion,music
2FNZwK-4sUA_000030.mp4,"female speech, woman speaking",speech
-puYZuqLJRI_000030.mp4,"male speech, man speaking",speech
9LmxKv4OUM4_000210.mp4,playing piano,music
BZTuAnH0Lq4_000030.mp4,"male speech, man speaking",speech
fYR10k61sfk_000310.mp4,"child speech, kid speaking",speech
6mub-DrJZc4_000030.mp4,"female speech, woman speaking",speech
wmZ_MM8vH-g_000080.mp4,"child speech, kid speaking",speech
0AcaYTOIa70_000030.mp4,playing accordion,music
L-Vp5aQ9S7Q_000150.mp4,playing accordion,music
cM4YqoZx-Jc_000030.mp4,playing piano,music
PdXxcYHPZcc_000510.mp4,"female speech, woman speaking",speech
iL1_y8SxBFs_000240.mp4,playing piano,music
MhgLu4oyEq8_000080.mp4,playing piano,music
lcLoIx3CLag_000100.mp4,thunder,others
-AWQf-Q8j2k_000030.mp4,"female speech, woman speaking",speech
SXM_YSOBhP0_000490.mp4,thunder,others
zA7XSdjRk0A_000010.mp4,dog barking,others
oicOAt5GoU0_000030.mp4,playing accordion,music
-YuZLuu6gkY_000030.mp4,playing clarinet,music
Gus-voUdc1U_000030.mp4,playing accordion,music
x10WoHLPwkI_000400.mp4,"male speech, man speaking",speech
y3_y1I_ngtw_000050.mp4,"child speech, kid speaking",speech
mmlBCGv9tl4_000050.mp4,dog barking,others
hpNzM89T2ec_000050.mp4,"male speech, man speaking",speech
-4-rtJzyJ1g_000030.mp4,"male speech, man speaking",speech
5gloCur-2lo_000030.mp4,"male speech, man speaking",speech
-b6XHgcTzDs_000030.mp4,"female speech, woman speaking",speech
By8sm-2ltWo_000030.mp4,"female speech, woman speaking",speech
cNI5NQsi4zc_000060.mp4,playing piano,music
YLX_s-XOxxY_000041.mp4,"child speech, kid speaking",speech
-GSvbBGWvb0_000030.mp4,"female speech, woman speaking",speech
VdxslFvStdo_000370.mp4,"female speech, woman speaking",speech
aOm2f_anBxM_000591.mp4,"child speech, kid speaking",speech
rGS5cvGRniE_000030.mp4,playing piano,music
gXsqrwTSAF8_000000.mp4,playing piano,music
EQg2BXZrw7Q_000090.mp4,playing piano,music
5yPuU1le594_000030.mp4,dog barking,others
EpLiZmjipw8_000100.mp4,playing piano,music
ODX9YFLJ4j8_000470.mp4,playing piano,music
boYCHQeENzg_000110.mp4,playing piano,music
2wbP0fPlpi8_000030.mp4,"male speech, man speaking",speech
q5oeiQlLPzs_000000.mp4,dog barking,others
9QmnSTnSGLU_000030.mp4,"female speech, woman speaking",speech
EZlL89p8BfI_000030.mp4,"male speech, man speaking",speech
-lSURFHHouY_000030.mp4,"male speech, man speaking",speech
n4Ip0y7up94_000030.mp4,"male speech, man speaking",speech
e_rAXhiqVZE_000200.mp4,playing piano,music
J_k6z7_YVJU_000090.mp4,playing piano,music
5qaw92ub-Uc_000030.mp4,"male speech, man speaking",speech
92pUDtU-NiM_000070.mp4,"child speech, kid speaking",speech
MZnQEkqzLWA_000030.mp4,playing piano,music
RyH9LOGHNWY_000140.mp4,playing clarinet,music
3dKSeoGR1z4_000190.mp4,"male speech, man speaking",speech
8aWUyi4bpFE_000030.mp4,"male speech, man speaking",speech
9iKUgzv5cU4_000030.mp4,"male speech, man speaking",speech
ztkYk7KbYnk_000400.mp4,playing clarinet,music
RNLFSKy0xhA_000008.mp4,dog barking,others
9jin237e_AU_000280.mp4,playing accordion,music
mb050K84BfQ_000240.mp4,"child speech, kid speaking",speech
7jCWljBWjW4_000030.mp4,playing clarinet,music
WUWgTMSWs3I_000030.mp4,playing clarinet,music
loRHOZuqppg_000020.mp4,"child speech, kid speaking",speech
8YadZB7-eFU_000010.mp4,dog barking,others
zunUPiRJQAY_002319.mp4,playing clarinet,music
X-Ni_Vz5zmg_000230.mp4,playing piano,music
774l5ebuPHE_000020.mp4,playing piano,music
NArbxA67pm0_000050.mp4,playing clarinet,music
o_imCIYdgAo_000020.mp4,dog barking,others
ERTvDybU-pc_000030.mp4,"male speech, man speaking",speech
4rehS_cPodk_000020.mp4,"female speech, woman speaking",speech
AAZC-Hfr4Mw_000030.mp4,"child speech, kid speaking",speech
Nfxc52LVOvM_000190.mp4,"child speech, kid speaking",speech
oagnc7aNmTI_000030.mp4,dog barking,others
MoJvvL89tqE_000220.mp4,playing piano,music
P4KxPBgPCwo_000230.mp4,playing piano,music
t9GdjBv-yOo_000030.mp4,thunder,others
1avy8rrBQTk_000040.mp4,playing piano,music
jkIi5UVmJlc_000060.mp4,playing clarinet,music
C6xq2Rnc8Ds_000100.mp4,"child speech, kid speaking",speech
bChPXNG4JZc_000059.mp4,playing accordion,music
RG_FIFAaO2s_000190.mp4,playing piano,music
Zjk6GVvvPAg_000490.mp4,"child speech, kid speaking",speech
79WG3JLjCR4_000030.mp4,playing piano,music
UDCaKyBlnq8_000030.mp4,thunder,others
fvv-G-v4bng_000122.mp4,playing clarinet,music
NqcFqdiC0cQ_000030.mp4,playing accordion,music
7hWLLO2eLk8_000030.mp4,"child speech, kid speaking",speech
GEBMPrzW0NI_000030.mp4,"male speech, man speaking",speech
4Fbprv9eVoY_000030.mp4,"female speech, woman speaking",speech
oxBBPdHNQLs_000050.mp4,playing piano,music
hMvZoc-Gwh8_000030.mp4,playing clarinet,music
36m1o-tM05g_000036.mp4,"child speech, kid speaking",speech
nUBOpndM8qM_000030.mp4,"child speech, kid speaking",speech
JMBRg23JGJQ_000370.mp4,"female speech, woman speaking",speech
PP-wlVycr7w_000102.mp4,playing accordion,music
WCTNhus0itc_000041.mp4,dog barking,others
sRsfsQp8i2Y_000010.mp4,"female speech, woman speaking",speech
GXIrtKSFXaM_000030.mp4,playing accordion,music
AfNPAXHf68Q_000030.mp4,"male speech, man speaking",speech
QJ4hJjY8XYw_000030.mp4,playing piano,music
e1HpToAROVw_000000.mp4,thunder,others
PXdHv6GA8ec_000000.mp4,dog barking,others
-JsV_9rFXB0_000030.mp4,"female speech, woman speaking",speech
0ci6Xyw7f1w_000080.mp4,"child speech, kid speaking",speech
At-UGNEfnfk_000090.mp4,playing accordion,music
xO1x2k-OTZo_000000.mp4,"child speech, kid speaking",speech
KeX5WjiLK-M_000220.mp4,"child speech, kid speaking",speech
8pxVZpHy3iI_000020.mp4,"child speech, kid speaking",speech
jZSA9xtyhx0_000010.mp4,playing piano,music
6bEt4H04lyQ_000170.mp4,playing clarinet,music
8OhXKJG9GBc_000220.mp4,playing clarinet,music
TfoJUAB2rcU_000286.mp4,thunder,others
OHZTbkWRHj8_000180.mp4,playing piano,music
rcnFEKNtteo_000270.mp4,"child speech, kid speaking",speech
kr72GsUdYrs_000061.mp4,playing clarinet,music
3Cz7pNwyFhg_000179.mp4,playing clarinet,music
9Tvv43I4mKU_000090.mp4,"child speech, kid speaking",speech
C1HjMjnKT6Y_000030.mp4,"male speech, man speaking",speech
sz4QJmDiTIs_000120.mp4,"male speech, man speaking",speech
55bSR917TyM_000030.mp4,"male speech, man speaking",speech
C4FU0kGfpBI_000010.mp4,"child speech, kid speaking",speech
omWEAu53Q0I_000460.mp4,"male speech, man speaking",speech
ynLCqYCtidQ_000160.mp4,playing accordion,music
03itl3k8gr0_000110.mp4,playing accordion,music
42WpyBfA5Bk_000030.mp4,"female speech, woman speaking",speech
9bysuSIq92w_000140.mp4,playing piano,music
UfOiTYy8Qz0_000000.mp4,playing clarinet,music
utLzftNytcc_000230.mp4,playing piano,music
nsjiEKVzkBA_000030.mp4,playing piano,music
5Bzs7nRzRbI_000030.mp4,"female speech, woman speaking",speech
N7ScuYZ__3o_000170.mp4,playing clarinet,music
n3lQjavrmmc_000030.mp4,"female speech, woman speaking",speech
GZv-C2mlnBA_000180.mp4,playing piano,music
Yx_lhWrmAaA_000150.mp4,playing clarinet,music
zaQU047IFeU_000270.mp4,"female speech, woman speaking",speech
WZCNz2tVCWQ_000210.mp4,dog barking,others
2l0BcqqUwc4_000140.mp4,dog barking,others
6_hSHwFewWA_000030.mp4,"male speech, man speaking",speech
4M9_aVZjMBc_000030.mp4,"male speech, man speaking",speech
oaM_GiCUsOk_000134.mp4,playing clarinet,music
3YbDIoaSToo_000290.mp4,playing accordion,music
pRQkghTD_mM_000087.mp4,playing clarinet,music
kzk2CjtfiqM_000099.mp4,playing clarinet,music
BZP6SNvkrD0_000030.mp4,"male speech, man speaking",speech
ORb86vOehvQ_000030.mp4,playing accordion,music
l-LFC9e5b-g_000030.mp4,playing accordion,music
CuazNYNIl5c_000030.mp4,"female speech, woman speaking",speech
xFM-JgYUjwo_000138.mp4,playing clarinet,music
8Axf5fOBNQs_000030.mp4,"female speech, woman speaking",speech
vdXavSaj8-M_000070.mp4,playing accordion,music
tTEkAKApuSI_000020.mp4,"child speech, kid speaking",speech
-3lvuJ1-KsY_000070.mp4,playing clarinet,music
oKKodznKUzg_000042.mp4,dog barking,others
4KYJA16aswI_000020.mp4,dog barking,others
NVFmaGt-5yo_000020.mp4,"female speech, woman speaking",speech
qDwTjDYjrwU_000030.mp4,playing accordion,music
lTaR8aLaybo_000240.mp4,"child speech, kid speaking",speech
F_9avQniY7Y_000060.mp4,playing piano,music
ZmiAOO9DpMg_000020.mp4,thunder,others
AKSkfp-XKVw_000030.mp4,"male speech, man speaking",speech
brQDesFFdgc_000030.mp4,thunder,others
Acsv55lctGY_000850.mp4,playing accordion,music
B16MtmMXHow_000030.mp4,"male speech, man speaking",speech
c4n_yf2xg8Y_000020.mp4,"child speech, kid speaking",speech
CBE15htmdaY_000030.mp4,playing piano,music
bstRSjf_SWU_000080.mp4,"child speech, kid speaking",speech
hcBn4asffoA_000030.mp4,dog barking,others
4-HMPr648d0_000600.mp4,playing piano,music
Fkp_KZz1wvw_000030.mp4,playing accordion,music
5tCwu8gJJtc_000030.mp4,"male speech, man speaking",speech
IFi2TjB-DN0_000030.mp4,"female speech, woman speaking",speech
RkJZZ_XhioI_000112.mp4,playing accordion,music
Xdj4YqPhSqQ_000050.mp4,dog barking,others
fZwzZzhDJak_000089.mp4,playing accordion,music
FCjqkFUF6xI_000490.mp4,thunder,others
BYeBFFZEwz0_000030.mp4,"female speech, woman speaking",speech
gowCOnbhR5Q_000051.mp4,playing accordion,music
yfRNg_0oBPc_000230.mp4,"child speech, kid speaking",speech
3qBHnmzQQbY_000030.mp4,"female speech, woman speaking",speech
TApSlyXMfxU_000130.mp4,"child speech, kid speaking",speech
rZ3vl8dDq8I_000302.mp4,dog barking,others
9bimA8d3pHA_000030.mp4,"female speech, woman speaking",speech
gKVX3IfKBiE_000090.mp4,playing accordion,music
IxtjeENm0js_000030.mp4,"female speech, woman speaking",speech
cJTDchgcDbg_000020.mp4,dog barking,others
6h38BCFGtj8_000030.mp4,"female speech, woman speaking",speech
CiA2vMNYdTQ_000012.mp4,dog barking,others
eD-bmhBZQOI_000030.mp4,playing accordion,music
oo9bqx3txLw_000020.mp4,"child speech, kid speaking",speech
7ZgQw1TlRtE_000300.mp4,"female speech, woman speaking",speech
dVMXAggMKbA_000006.mp4,dog barking,others
pmDkOx5lMy8_000110.mp4,thunder,others
R-0AapiCYhY_000140.mp4,playing clarinet,music
1qTvtQZFxww_000370.mp4,"child speech, kid speaking",speech
0rVdxGuX5do_000186.mp4,playing accordion,music
5PR6UpkG8AI_000070.mp4,playing clarinet,music
dLVxZp78roo_000320.mp4,playing clarinet,music
T1BDr9ijHRs_000040.mp4,"child speech, kid speaking",speech
1xrKuQw0Ayw_000030.mp4,"male speech, man speaking",speech
Q2xnvnRgV5U_000340.mp4,playing clarinet,music
4yqIXHBF3Cg_000000.mp4,dog barking,others
AVUsi-GUGNA_000190.mp4,playing piano,music
q3aJ-qT8IEM_000510.mp4,playing clarinet,music
nEIDKPFWMhY_000220.mp4,playing piano,music
6uUi0eZD-vM_000010.mp4,"child speech, kid speaking",speech
-oIJ4vrZTUA_000050.mp4,playing piano,music
mRSA9hG17f4_000030.mp4,playing accordion,music
l4K1Xb3ebuI_000100.mp4,playing clarinet,music
oEBQeAC5H6c_000017.mp4,playing clarinet,music
PYtRirJih6k_000200.mp4,"female speech, woman speaking",speech
DdedqiE-hPU_000154.mp4,"female speech, woman speaking",speech
f3JufKV0Isw_000040.mp4,dog barking,others
X7so5Y-VxEE_000110.mp4,playing piano,music
-NpIi1FoTXo_000030.mp4,playing piano,music
iCS6D5GoHWc_000086.mp4,playing accordion,music
7zpGq8nY9js_000030.mp4,playing accordion,music
0JqfXHgDqVc_000030.mp4,"male speech, man speaking",speech
0YhjxnDRXhk_000030.mp4,"male speech, man speaking",speech
7a5qWbWdFtQ_000201.mp4,playing clarinet,music
xxtGgWR7QIc_000390.mp4,"female speech, woman speaking",speech
BU3BwS9Biys_000005.mp4,"male speech, man speaking",speech
LeCxSLxCUE8_000200.mp4,"child speech, kid speaking",speech
lQdfcH8zaek_000070.mp4,dog barking,others
cFiwWgMXnaE_000030.mp4,playing accordion,music
zFfNAuHKoQc_000180.mp4,playing clarinet,music
32nDQlgpVX4_000060.mp4,"child speech, kid speaking",speech
Na746nI_2Rw_000000.mp4,playing piano,music
4V5BVqRUJH8_000020.mp4,dog barking,others
SKzerhkLfiE_000030.mp4,"child speech, kid speaking",speech
G5W1JBEoMUY_000061.mp4,playing accordion,music
zSQJHvbOTfM_000030.mp4,"male speech, man speaking",speech
TMhjCrzEyeE_000400.mp4,"female speech, woman speaking",speech
j3E7fKz-k4c_000350.mp4,"male speech, man speaking",speech
cvDskipb_Wk_000030.mp4,playing clarinet,music
hteXJX4jkIw_000090.mp4,playing accordion,music
toaAuv7pELo_000004.mp4,dog barking,others
Tfpc2NvIVLk_000350.mp4,playing clarinet,music
e-QmxOpTUss_000000.mp4,playing piano,music
P5V9zJFKaHc_000060.mp4,"male speech, man speaking",speech
tZ1uhLB2PSM_000050.mp4,playing piano,music
03-HWGOFvHQ_000100.mp4,"child speech, kid speaking",speech
d2WL9ahhnhk_000010.mp4,playing piano,music
Cn8-CibBKkE_000212.mp4,playing clarinet,music
D__R4eKEmUY_000017.mp4,"male speech, man speaking",speech
AhzaK-oZmjg_000053.mp4,playing clarinet,music
jbMkptTaVa0_000246.mp4,playing clarinet,music
rkCEG_9wYHs_000210.mp4,"child speech, kid speaking",speech
DqilE4AAa-M_000030.mp4,"male speech, man speaking",speech
UAqKWBqlvTQ_000030.mp4,thunder,others
Xdy5Ow6vk04_000030.mp4,playing piano,music
EQTa-Zl1YWg_000050.mp4,"child speech, kid speaking",speech
-DXYTmYqglE_000030.mp4,"male speech, man speaking",speech
3H8pdyG9Wso_000030.mp4,"male speech, man speaking",speech
VlH5nvvazcc_000020.mp4,dog barking,others
-ZxeTc-2Gy8_000030.mp4,"male speech, man speaking",speech
emCPLXdSvLY_000290.mp4,thunder,others
l4ywmLbBhh0_000180.mp4,"child speech, kid speaking",speech
-hj4ZnuR6eA_000170.mp4,playing clarinet,music
dyQa6qv3p8M_000626.mp4,playing piano,music
eX7f47HaYog_000060.mp4,"child speech, kid speaking",speech
7wpfXEJ4R0E_000030.mp4,"child speech, kid speaking",speech
F958l1H5Hzs_000160.mp4,playing piano,music
fdXiiwlmRNQ_000000.mp4,"child speech, kid speaking",speech
zzFtpFDunYQ_000000.mp4,playing accordion,music
AXRaTbTtyK4_000030.mp4,"male speech, man speaking",speech
DpVQhM2fxSo_000070.mp4,playing piano,music
pQ9Xno3Pcqg_000030.mp4,playing accordion,music
CNmf1vehl-4_000200.mp4,"child speech, kid speaking",speech
bDoGTRe98EE_000000.mp4,dog barking,others
0BDGdUr1N6Y_000030.mp4,"female speech, woman speaking",speech
arGG0kirK_Y_000031.mp4,playing clarinet,music
M6_yuMaYxFk_000120.mp4,playing piano,music
iuY0TjxILx4_000070.mp4,"female speech, woman speaking",speech
_imIQdMKbpI_000190.mp4,playing clarinet,music
YAQgZyyDAmo_000030.mp4,"female speech, woman speaking",speech
qhMiugUcUtQ_000160.mp4,"child speech, kid speaking",speech
AlgjleXmAhg_000330.mp4,"child speech, kid speaking",speech
b0JnrO4Asxk_000030.mp4,playing accordion,music
2hG4FANsOQg_000030.mp4,"female speech, woman speaking",speech
ZEdwqSR9MBc_000030.mp4,playing piano,music
-mWdbAp_ln8_000120.mp4,"child speech, kid speaking",speech
hdXKCV5BMcs_000100.mp4,"male speech, man speaking",speech
mnTZy6H9yb0_000030.mp4,"child speech, kid speaking",speech
6G5ClEBKC7s_000020.mp4,"child speech, kid speaking",speech
OuWDUpSwwls_000280.mp4,playing piano,music
yFD31CdnjRY_000090.mp4,playing accordion,music
0jJ92N6nrdY_000000.mp4,playing clarinet,music
hNwzGMEmk-0_000319.mp4,playing accordion,music
8Yusmkj9ULk_000573.mp4,playing clarinet,music
pNH5PBWWCeM_000270.mp4,playing clarinet,music
uD0vRXUBfYw_000180.mp4,"female speech, woman speaking",speech
cOOJQRCP7bk_000070.mp4,playing accordion,music
Rnl06mksbuY_000250.mp4,thunder,others
i6Rvd7pPfGU_000080.mp4,playing piano,music
xTSWnCiApuw_000190.mp4,thunder,others
L3N7k3-FVl0_000203.mp4,playing accordion,music
0r2pn8X1x0E_000010.mp4,"male speech, man speaking",speech
l0IRxx2HYnE_000230.mp4,playing piano,music
bLlTCoppI68_000000.mp4,playing clarinet,music
-U_T33UO3pc_000400.mp4,dog barking,others
cf-Qx5yVdoU_000150.mp4,"child speech, kid speaking",speech
toxk6T85Rh4_000020.mp4,playing piano,music
XTfzHb4OaIc_000370.mp4,"child speech, kid speaking",speech
49KZ3abYtjQ_000050.mp4,dog barking,others
4h9o2iL6nps_000050.mp4,"child speech, kid speaking",speech
UDxSzzGgyHA_000140.mp4,dog barking,others
THE3cwtU4aw_000130.mp4,thunder,others
FukuGQDVe38_000130.mp4,playing piano,music
3ZErCskXIHs_000150.mp4,playing piano,music
XYxGwQb7_9Y_000080.mp4,"child speech, kid speaking",speech
fX00fHpXOAQ_000056.mp4,dog barking,others
AO38lu-n3vs_000030.mp4,"male speech, man speaking",speech
AQjqSPYQTD0_000030.mp4,playing accordion,music
8aaN7sSloU8_000060.mp4,playing clarinet,music
g2X7IbEaMZY_000000.mp4,thunder,others
7A8ub4EVF7k_000050.mp4,"male speech, man speaking",speech
4gr2Se5WKP4_000030.mp4,"female speech, woman speaking",speech
Di4vR2hW6aA_000028.mp4,dog barking,others
9H4KE8In7vo_000000.mp4,"child speech, kid speaking",speech
8PzT6JX26V0_000030.mp4,"female speech, woman speaking",speech
ga_ONeH9MH4_000020.mp4,"child speech, kid speaking",speech
EYG_7ofmqRg_000025.mp4,dog barking,others
U66IsxkhNsY_000250.mp4,"female speech, woman speaking",speech
8dkVfZKiWs0_000110.mp4,"female speech, woman speaking",speech
4wszySOJd10_000181.mp4,playing clarinet,music
k6kSok0VuuE_000300.mp4,"child speech, kid speaking",speech
AAeMyQ2c7ms_000030.mp4,playing accordion,music
8uQh3kXo2dM_000030.mp4,thunder,others
ALeNkusdPMc_000143.mp4,playing accordion,music
-GoRzL3w8xw_000030.mp4,"male speech, man speaking",speech
BKmgqif0GnY_000013.mp4,dog barking,others
1DdHREPygtw_000030.mp4,"male speech, man speaking",speech
zuByvM9lJSQ_000030.mp4,thunder,others
Y5uZsNjyhNE_000030.mp4,playing accordion,music
KXMjrVMdiXQ_000020.mp4,playing piano,music
8xmpunA8nko_000030.mp4,"female speech, woman speaking",speech
44B0YpsGVvE_000030.mp4,"male speech, man speaking",speech
